-18.9859806,-65.2750486
-18.9860871,-65.2753061
-18.9869292,-65.2750486
-18.9887705,-65.2744156
-18.9894756,-65.274201
-18.9903582,-65.2739167
-18.9904191,-65.274421
-18.9934473,-65.2734822
-18.9935589,-65.2734822
-18.99364,-65.2738148
-18.9946596,-65.2730531
-18.9957907,-65.272184
-18.997358,-65.2708322
-18.9979008,-65.2704138
-18.9993818,-65.2693409
-19.0004166,-65.2687615
-19.0014513,-65.2681768
-19.0019991,-65.2679569
-19.0025164,-65.2678066
-19.0037033,-65.2677584
-19.0053973,-65.2675921
-19.0058132,-65.2675062
-19.0063864,-65.2674204
-19.0067718,-65.2674633
-19.0071522,-65.267694
-19.0074921,-65.2678227
-19.008547,-65.2678603
-19.0095512,-65.267753
-19.0098708,-65.2676672
-19.0112452,-65.2672756
-19.0120719,-65.2670181
-19.0136239,-65.2663958
-19.0140398,-65.2662295
-19.0155309,-65.2656716
-19.0160025,-65.2655751
-19.016885,-65.2653283
-19.0173972,-65.2650386
-19.0180008,-65.2646899
-19.0186296,-65.2640784
-19.0188122,-65.2637565
-19.0189745,-65.2632469
-19.0190354,-65.2628124
-19.0190709,-65.2621472
-19.0190506,-65.2614874
-19.0192382,-65.2609617
-19.0193752,-65.2605003
-19.0194107,-65.2601945
-19.019365,-65.2600014
-19.0192484,-65.2597439
-19.0185333,-65.2590412
-19.0180261,-65.2584296
-19.0176812,-65.2579951
-19.0174175,-65.2576625
-19.0172299,-65.2572441
-19.0171741,-65.2570027
-19.0172096,-65.2568954
-19.0173567,-65.2567828
-19.0179957,-65.2565253
-19.0184014,-65.2564126
-19.0190201,-65.2564341
-19.0193954,-65.2565038
-19.0196338,-65.2566594
-19.0198722,-65.2569491
-19.0200598,-65.2571529
-19.020922,-65.2578825
-19.0213176,-65.2580541
-19.0220732,-65.2583385
-19.0229861,-65.2589285
-19.0236555,-65.2594864
-19.0244619,-65.2585745
-19.0248219,-65.2589071
-19.0261912,-65.2585852
-19.027246,-65.2586871
-19.0274793,-65.2586496
-19.0276061,-65.2584726
-19.0276974,-65.2582043
-19.0276416,-65.2579629
-19.0274692,-65.2574372
-19.0274134,-65.2572012
-19.0273728,-65.2568686
-19.0274742,-65.2567452
-19.0272968,-65.2564824
-19.0269975,-65.2560908
-19.0268758,-65.2557796
-19.0267643,-65.2553666
-19.026815,-65.2550232
-19.0268403,-65.2548194
-19.0272815,-65.2545834
-19.0275655,-65.2545619
-19.0281589,-65.2546531
-19.0289196,-65.2545565
-19.0307858,-65.2549964
-19.031156,-65.2551466
-19.0312828,-65.2553236
-19.0312321,-65.2554953
-19.0310951,-65.2558118
-19.0310748,-65.255962
-19.0315972,-65.2559727
-19.0337321,-65.2545887
-19.0341784,-65.2556992
-19.0363083,-65.2559727
-19.0357809,-65.2568632
-19.035431,-65.2575123
-19.0352687,-65.2579039
-19.0353194,-65.2580863
-19.0364655,-65.2590412
-19.0388387,-65.2611011
-19.0406997,-65.2626729
-19.0412626,-65.2631503
-19.0418153,-65.2624476
-19.0432808,-65.2604681
-19.0436814,-65.2599156
-19.0451114,-65.258081
-19.0463436,-65.259068
-19.0470433,-65.2596742
-19.0455779,-65.2615249
-19.0464703,-65.2622759
-19.0487217,-65.2642179
-19.0509427,-65.2660954
-19.0523979,-65.2673399
-19.0526514,-65.2668625
-19.053265,-65.2672005
-19.0537264,-65.2666533
-19.0538227,-65.2656609
-19.0538379,-65.2655643
-19.0545833,-65.2653229
-19.0546036,-65.2648026
-19.0544261,-65.2639925
-19.054563,-65.2635312
-19.0546594,-65.2632308
-19.0546543,-65.2628875
-19.0546543,-65.2626407
-19.0547608,-65.2624798
-19.0548977,-65.2624369
-19.0550396,-65.2624637
-19.0551563,-65.2626032
-19.0551411,-65.2627748
-19.0551005,-65.2629411
-19.0549991,-65.2631879
-19.0549078,-65.2635044
-19.0549636,-65.2638584
-19.0551766,-65.2643037
-19.0556785,-65.2654839
-19.0558712,-65.2661276
-19.0560436,-65.2668625
-19.0561247,-65.2671844
-19.0562921,-65.2673882
-19.0565659,-65.267399
-19.0568498,-65.2672809
-19.0570628,-65.2672434
-19.0574481,-65.2675277
-19.0578791,-65.2678442
-19.0581022,-65.2680427
-19.0581935,-65.2682787
-19.0582949,-65.2685201
-19.0581174,-65.2690029
-19.0580008,-65.2694267
-19.0577675,-65.2696842
