-19.04452,-65.2390319
-19.044416,-65.2383614
-19.044092,-65.2379644
-19.043732,-65.2376854
-19.043443,-65.2375728
-19.041313,-65.2375406
-19.04086,-65.2375138
-19.039842,-65.2374548
-19.039599,-65.2376318
-19.038985,-65.2380985
-19.038316,-65.2386028
-19.037677,-65.2392143
-19.037170,-65.2396649
-19.036840,-65.2399868
-19.036511,-65.2404106
-19.036191,-65.2408451
-19.036161,-65.2409363
-19.036257,-65.2411455
-19.036465,-65.241344
-19.036744,-65.2417088
-19.037068,-65.2421004
-19.037185,-65.2423793
-19.037418,-65.242905
-19.037768,-65.2437741
-19.03793,-65.2440798
-19.038377,-65.2447879
-19.038559,-65.2450776
-19.038757,-65.2454263
-19.038940,-65.2458876
-19.039031,-65.2464134
-19.039178,-65.2471644
-19.039295,-65.2478886
-19.039350,-65.2483231
-19.039477,-65.2488863
-19.03964,-65.2492243
-19.039477,-65.2494013
-19.038782,-65.2499485
-19.038803,-65.2500772
-19.039122,-65.2504581
-19.039391,-65.2508605
-19.039797,-65.2516383
-19.039731,-65.2517134
-19.039315,-65.2518851
-19.038945,-65.2522552
-19.038042,-65.2527434
-19.037084,-65.2533334
-19.036267,-65.2538055
-19.035157,-65.2544868
-19.034386,-65.2549481
-19.033432,-65.2555221
-19.033453,-65.2556348
-19.033843,-65.2558815
-19.034487,-65.2563429
-19.034619,-65.2565897
-19.034310,-65.2565628
-19.03350,-65.2564019
-19.032905,-65.2562034
-19.032601,-65.256139
-19.031039,-65.2561873
-19.030004,-65.2561444
-19.029761,-65.256198
-19.029452,-65.2564073
-19.02923,-65.2565575
-19.029071,-65.2567613
-19.028884,-65.2570724
-19.028797,-65.2573943
-19.028726,-65.2577698
-19.028797,-65.2583438
-19.029046,-65.2591807
-19.02923,-65.2598619
-19.029208,-65.2600443
-19.029320,-65.260511
-19.029538,-65.2616107
-19.029624,-65.2622759
-19.029761,-65.2628285
-19.02987,-65.2628928
-19.030344,-65.2630055
-19.031521,-65.2631128
-19.032165,-65.2631557
-19.032378,-65.2634454
-19.032504,-65.2640355
-19.032859,-65.2644217
-19.03315,-65.2645504
-19.033975,-65.2645826
-19.034041,-65.2644968
-19.034391,-65.2640945
-19.034741,-65.2636224
-19.034878,-65.2636653
-19.035081,-65.2640623
-19.035177,-65.2645129
-19.035278,-65.2644861
-19.035745,-65.2641159
-19.036353,-65.2635044
-19.036338,-65.262866
-19.036526,-65.2627587
-19.036840,-65.2626568
-19.036906,-65.2627265
-19.036957,-65.2630538
-19.036866,-65.2635366
-19.036815,-65.2638263
-19.037104,-65.2640623
-19.037276,-65.2641642
-19.037307,-65.2642876
-19.037129,-65.2647489
-19.037063,-65.2652907
-19.036997,-65.2657306
-19.036926,-65.2663207
-19.036876,-65.2667928
-19.036805,-65.2672434
-19.036835,-65.2676243
-19.036906,-65.2678978
-19.03722,-65.26815
-19.037707,-65.2683431
-19.03800,-65.2683431
-19.03814,-65.2682894
-19.038326,-65.2681822
-19.038448,-65.2680051
-19.038615,-65.2677155
-19.03878,-65.2672434
-19.038924,-65.2668142
-19.038904,-65.2665406
-19.038960,-65.2660847
-19.039163,-65.2657735
-19.0396,-65.2651888
-19.040035,-65.2646953
-19.040785,-65.2637136
-19.041566,-65.2627319
-19.042210,-65.2619165
-19.043377,-65.2602482
-19.043853,-65.2595884
-19.044188,-65.2590841
-19.044675,-65.2584994
-19.045187,-65.2579361
-19.045998,-65.2570188
-19.048032,-65.2546638
-19.0489,-65.2535963
-19.049553,-65.2528507
-19.049796,-65.2524859
-19.049720,-65.2521855
-19.049649,-65.2519977
-19.049142,-65.251987
-19.048361,-65.251826
-19.048305,-65.2516651
-19.048204,-65.2514398
-19.048042,-65.2510911
-19.047672,-65.2503991
-19.047276,-65.2496642
-19.04687,-65.2488488
-19.046460,-65.2481729
-19.045988,-65.247218
-19.046044,-65.2471107
-19.046120,-65.2468801
-19.046191,-65.2459735
-19.046191,-65.2455872
-19.046252,-65.244568
-19.046328,-65.2438921
-19.046455,-65.2432644
-19.04659,-65.2425832
-19.046652,-65.2422291
-19.045628,-65.2419716
-19.044720,-65.2418
-19.044756,-65.2414352
-19.044822,-65.240888
-19.044756,-65.2407271
-19.04465,-65.2404267
-19.044538,-65.2401638
-19.044436,-65.2399331
-19.044452,-65.2397454
-19.044487,-65.2392411
-19.04472,-65.2394396
-19.045268,-65.2399814
-19.045795,-65.2405661
-19.04616,-65.2410328
-19.046622,-65.2413869
-19.046779,-65.2413172
-19.046921,-65.2411079
-19.04701,-65.240888
-19.047423,-65.2404696
-19.04759,-65.2404267
-19.047727,-65.24055
-19.047910,-65.2407968
-19.048138,-65.2410221
-19.048331,-65.2410328
-19.048392,-65.2408451
-19.04917,-65.2400994
-19.049162,-65.2399653
-19.048858,-65.2395844
-19.048650,-65.2393806
-19.048539,-65.2391928
-19.04845,-65.2388388
-19.048270,-65.2382004
