-19.008202,-65.3069293
-19.007816,-65.3065431
-19.008009,-65.3063393
-19.008283,-65.306071
-19.008962,-65.3050625
-19.009865,-65.3054917
-19.010575,-65.3059101
-19.011316,-65.306114
-19.01179,-65.3061891
-19.012878,-65.3064895
-19.013497,-65.3066289
-19.014754,-65.3049552
-19.015404,-65.3040433
-19.01596,-65.3033996
-19.016469,-65.3031313
-19.017219,-65.3030562
-19.018518,-65.302949
-19.019065,-65.3028202
-19.019441,-65.302788
-19.019948,-65.3024018
-19.020526,-65.3017688
-19.020972,-65.3011465
-19.02120,-65.3008461
-19.021327,-65.3003311
-19.021216,-65.299859
-19.020911,-65.2995801
-19.020485,-65.2992368
-19.020110,-65.2988827
-19.019755,-65.2984965
-19.019197,-65.2974343
-19.018903,-65.2969515
-19.01816,-65.2953422
-19.017777,-65.2946448
-19.017037,-65.29369
-19.015728,-65.2923167
-19.014856,-65.2912545
-19.014683,-65.2909863
-19.015972,-65.289613
-19.016773,-65.2887011
-19.017321,-65.2882826
-19.017848,-65.2878213
-19.018558,-65.2870274
-19.019410,-65.286448
-19.020435,-65.2857399
-19.02134,-65.2850103
-19.022433,-65.2841842
-19.02312,-65.2835941
-19.023822,-65.2830899
-19.024502,-65.2828431
-19.025577,-65.2824676
-19.026470,-65.2821243
-19.026855,-65.2819097
-19.027281,-65.2816415
-19.0278,-65.2812982
-19.028295,-65.2809012
-19.028914,-65.2802682
-19.029502,-65.28
-19.030243,-65.279721
-19.030435,-65.2795601
-19.030293,-65.2788949
-19.030243,-65.2784443
-19.030598,-65.2780044
-19.030719,-65.2775753
-19.030506,-65.2769208
-19.030324,-65.2762341
-19.030141,-65.2759337
-19.029857,-65.2757299
-19.029452,-65.2753651
-19.028873,-65.2760518
-19.028508,-65.2761912
-19.027961,-65.2764809
-19.027545,-65.276792
-19.027088,-65.2768457
-19.026551,-65.276953
-19.026115,-65.2771139
-19.025770,-65.2777791
-19.025577,-65.2778113
-19.0250,-65.2774787
-19.024380,-65.2772534
-19.023569,-65.2769101
-19.023153,-65.276556
-19.022889,-65.2759445
-19.022352,-65.2747643
-19.02198,-65.2732408
-19.021672,-65.2720499
-19.021692,-65.2715456
-19.021865,-65.2712023
-19.022068,-65.2710307
-19.023609,-65.2704942
-19.02411,-65.2702582
-19.02425,-65.2700436
-19.024421,-65.2697217
-19.024593,-65.2692926
-19.024766,-65.2688742
-19.024715,-65.2684772
-19.02461,-65.2679944
-19.024624,-65.2677476
-19.024816,-65.2673829
-19.025263,-65.2669752
-19.025993,-65.2665997
-19.027251,-65.2659774
-19.027626,-65.2655911
-19.027819,-65.2651298
-19.027920,-65.2648401
-19.028802,-65.2639282
-19.028955,-65.2637029
-19.029208,-65.263381
-19.029462,-65.2633381
-19.029705,-65.2632308
-19.029796,-65.262984
-19.029644,-65.2623081
-19.028934,-65.2586818
-19.028782,-65.2580595
-19.028731,-65.2577376
-19.028752,-65.2573836
-19.028944,-65.2569222
-19.029299,-65.2563965
-19.029979,-65.2561176
-19.031074,-65.2561498
-19.03115,-65.2558923
-19.031592,-65.2559459
-19.032748,-65.2552056
-19.033762,-65.2545083
-19.033945,-65.2551198
-19.035517,-65.254283
-19.034898,-65.2533388
-19.03793,-65.2506888
-19.039594,-65.2492619
-19.042697,-65.2479315
-19.042799,-65.2483714
-19.042930,-65.2486718
-19.043235,-65.2489936
-19.043661,-65.2493691
-19.043863,-65.2496696
-19.044107,-65.2501738
-19.044472,-65.2510321
-19.047981,-65.2488542
-19.050699,-65.2479208
-19.050831,-65.2480602
-19.051074,-65.2481353
-19.051206,-65.2480388
-19.051338,-65.2479315
-19.051723,-65.2481139
-19.053670,-65.2502596
-19.053903,-65.2505064
-19.05398,-65.2506995
-19.053903,-65.2509463
-19.053802,-65.2513003
-19.052666,-65.2528775
-19.052991,-65.2530921
-19.05319,-65.2531672
-19.053427,-65.2530599
-19.05370,-65.2528453
-19.05449,-65.2517509
-19.055029,-65.2510214
-19.05563,-65.2504206
-19.056560,-65.2499163
-19.05714,-65.2496052
-19.057503,-65.2493584
-19.058000,-65.2486932
-19.05837,-65.2482533
-19.058720,-65.2479637
-19.059177,-65.2475131
-19.059390,-65.2472019
-19.059633,-65.2469337
-19.059968,-65.2467942
-19.060302,-65.2465045
-19.060373,-65.2463329
-19.06039,-65.2459466
-19.060708,-65.2454746
-19.061499,-65.2450669
-19.062665,-65.244509
-19.064095,-65.2440262
-19.064622,-65.2439833
-19.066082,-65.2434683
-19.067766,-65.2433717
-19.068283,-65.2431571
-19.069398,-65.2425456
-19.071051,-65.2417088
-19.071791,-65.2412903
-19.073322,-65.2404428
-19.073819,-65.2402282
-19.075208,-65.2396488
-19.076486,-65.2391338
-19.077875,-65.2387476
-19.079061,-65.2383077
-19.08023,-65.2379
-19.081099,-65.2376533
-19.08161,-65.2373528
-19.082215,-65.2364624
-19.082458,-65.2355933
-19.082691,-65.2348316
-19.083026,-65.2345955
