-19.037971,-65.2756977
-19.037596,-65.2759337
-19.037231,-65.2761376
-19.037038,-65.2763093
-19.036663,-65.2767599
-19.03635,-65.2764809
-19.036227,-65.2764487
-19.03522,-65.2780473
-19.034797,-65.2777362
-19.034563,-65.2775538
-19.034330,-65.2773929
-19.03407,-65.2774465
-19.033519,-65.2778006
-19.033164,-65.2781868
-19.03294,-65.2784228
-19.032393,-65.2787018
-19.031632,-65.2790344
-19.030932,-65.2794099
-19.030527,-65.2796352
-19.030293,-65.2790666
-19.030212,-65.2786481
-19.03044,-65.2781868
-19.03080,-65.2776718
-19.030577,-65.2770066
-19.030344,-65.27632
-19.030395,-65.2758801
-19.03065,-65.2749681
-19.03080,-65.2743459
-19.030983,-65.2741098
-19.031237,-65.2740347
-19.03151,-65.2741206
-19.032058,-65.2744961
-19.032291,-65.2746463
-19.032454,-65.2746463
-19.032738,-65.2745497
-19.032920,-65.2741849
-19.033052,-65.2740026
-19.033214,-65.2738845
-19.033326,-65.2738523
-19.033661,-65.2739382
-19.034016,-65.2741206
-19.034502,-65.2741206
-19.034756,-65.2741206
-19.034989,-65.2739596
-19.034959,-65.2736592
-19.034979,-65.2733159
-19.035081,-65.273155
-19.035273,-65.2730799
-19.035537,-65.2731121
-19.036237,-65.2733696
-19.036744,-65.2733159
-19.037210,-65.2731121
-19.037778,-65.2729511
-19.038103,-65.272876
-19.038498,-65.2729189
-19.038782,-65.2729404
-19.039026,-65.2728975
-19.039239,-65.2728009
-19.039340,-65.2725112
-19.0392,-65.2723181
-19.039117,-65.2722108
-19.038884,-65.2722645
-19.038590,-65.2723825
-19.038296,-65.2723932
-19.037636,-65.2720714
-19.037231,-65.2718031
-19.036906,-65.2715456
-19.036490,-65.2712882
-19.036328,-65.2710414
-19.03614,-65.2707946
-19.036186,-65.2706873
-19.036338,-65.2704406
-19.036906,-65.2700651
-19.0371,-65.2699041
-19.037099,-65.269593
-19.03707,-65.2694106
-19.03722,-65.2693033
-19.037941,-65.2692389
-19.038265,-65.2691531
-19.038539,-65.2690136
-19.038782,-65.2688205
-19.038965,-65.2685201
-19.039137,-65.2682197
-19.039310,-65.2678764
-19.039705,-65.2675438
-19.039969,-65.2673292
-19.041815,-65.2673185
-19.042616,-65.2673399
-19.043235,-65.2674043
-19.043630,-65.2675116
-19.04422,-65.2674794
-19.044807,-65.2673829
-19.04530,-65.2672541
-19.04558,-65.2671361
-19.046470,-65.2660954
-19.045618,-65.2650976
-19.047423,-65.2631021
-19.04365,-65.2599049
-19.044614,-65.258553
-19.045070,-65.2580059
-19.042109,-65.2554417
-19.039949,-65.2536714
-19.038356,-65.2545512
-19.037170,-65.2553236
-19.036561,-65.256021
-19.034665,-65.2557421
-19.034229,-65.2557099
-19.03400,-65.2551949
-19.033782,-65.2545297
-19.031673,-65.2558923
-19.031125,-65.2561283
-19.03108,-65.2558923
-19.031166,-65.2556455
-19.031267,-65.255549
-19.031328,-65.2553988
-19.03101,-65.2550447
-19.029888,-65.2547657
-19.029533,-65.2546692
-19.028965,-65.2545834
-19.028437,-65.2546263
-19.028032,-65.2546263
-19.027626,-65.2545726
-19.0271,-65.2546155
-19.02681,-65.2547872
-19.026764,-65.2554524
-19.027058,-65.2562463
-19.027352,-65.2566111
-19.027606,-65.2568364
-19.02773,-65.2570403
-19.027717,-65.2572012
-19.027464,-65.257287
-19.027423,-65.2574372
-19.027646,-65.2580702
-19.027646,-65.2582741
-19.027606,-65.2584457
-19.027474,-65.2585745
-19.027403,-65.2586818
-19.027139,-65.258714
-19.026662,-65.2586281
-19.026186,-65.2585745
-19.025587,-65.2587569
-19.024837,-65.2588856
-19.02447,-65.2585959
-19.023670,-65.2595401
-19.024015,-65.2598834
-19.024593,-65.260452
-19.025121,-65.2611816
-19.025658,-65.2616966
-19.025983,-65.2618897
-19.026125,-65.2623188
-19.02631,-65.2627587
-19.026541,-65.263263
-19.02631,-65.2645612
-19.026500,-65.2647543
-19.027180,-65.2652478
-19.028032,-65.2658808
-19.028376,-65.2664816
-19.028650,-65.2667284
-19.029046,-65.2668571
-19.029381,-65.2671039
-19.029908,-65.2672434
-19.030334,-65.2673721
-19.03151,-65.2672863
-19.031673,-65.2672434
